CustomerID,Recency_Days,Frequency,Monetary
15928.0,656.0,1,293.53
15929.0,644.0,1,594.0
15930.0,67.0,1,426.63
15931.0,428.0,1,239.9
15932.0,4.0,8,2461.85
15933.0,21.0,3,1107.46
15934.0,417.0,2,2190.66
15935.0,239.0,2,108.03999999999999
15936.0,379.0,2,282.79
15937.0,64.0,1,145.35
15938.0,112.0,9,734.81
15939.0,89.0,16,9047.64
15941.0,637.0,1,230.6
15942.0,133.0,1,337.44
15943.0,649.0,2,271.29
15944.0,276.0,4,2164.24
15945.0,365.0,4,827.27
15946.0,502.0,3,2304.18
15947.0,82.0,1,1708.24
15948.0,8.0,3,1509.0900000000001
15949.0,16.0,2,364.72
15950.0,31.0,10,6938.51
15951.0,8.0,3,974.52
15952.0,33.0,4,806.57
15953.0,15.0,18,3524.7
15954.0,589.0,1,190.75
15955.0,24.0,22,8622.61
15956.0,551.0,2,617.6
15957.0,31.0,3,930.1
15958.0,74.0,4,492.99
15959.0,682.0,3,579.49
15960.0,374.0,4,394.0
15961.0,379.0,1,451.29
15962.0,449.0,1,295.83
15963.0,19.0,2,470.76
15964.0,663.0,1,272.96000000000004
15965.0,17.0,13,2999.34
15966.0,450.0,1,399.58
15967.0,23.0,12,3019.2
15968.0,388.0,1,418.05
15969.0,2.0,5,1043.85
15970.0,303.0,2,1017.32
15971.0,17.0,18,4930.43
15972.0,456.0,5,1810.27
15973.0,366.0,3,780.39
15974.0,39.0,7,3429.55
15975.0,84.0,1,371.01
15976.0,165.0,6,1746.6399999999999
15977.0,17.0,2,1054.73
15978.0,77.0,3,3272.62
15979.0,602.0,1,329.21999999999997
15980.0,88.0,7,6546.28
15981.0,24.0,21,9268.07
15982.0,605.0,1,324.51
15983.0,22.0,8,3958.82
15984.0,2.0,30,8671.12
15985.0,123.0,7,2610.28
15986.0,30.0,2,354.42
15987.0,12.0,8,1682.13
15988.0,19.0,3,770.09
15989.0,375.0,2,372.51
15990.0,44.0,7,2010.05
15991.0,534.0,1,150.54999999999998
15992.0,3.0,3,896.6
15993.0,8.0,7,2756.82
15994.0,54.0,3,1198.84
15995.0,414.0,1,696.19
15996.0,88.0,7,1671.0
15998.0,36.0,16,8220.39
15999.0,735.0,1,20.4
16000.0,2.0,3,12393.7
16001.0,381.0,1,519.0600000000001
16002.0,625.0,1,169.21
16003.0,29.0,10,5613.83
16004.0,474.0,5,2146.39
16005.0,12.0,10,2403.77
16006.0,211.0,2,347.17
16007.0,47.0,7,3075.14
16008.0,23.0,15,5384.13
16009.0,22.0,4,992.71
16010.0,245.0,11,1722.11
16011.0,8.0,29,5867.01
16012.0,35.0,5,2989.79
16013.0,3.0,84,52788.92
16014.0,37.0,5,1121.02
16015.0,3.0,3,690.54
16016.0,3.0,11,2495.04
16017.0,47.0,5,1553.83
16018.0,39.0,4,698.13
16019.0,46.0,27,16640.15
16020.0,16.0,3,851.01
16021.0,395.0,2,532.25
16022.0,260.0,1,628.28
16023.0,46.0,3,719.81
16024.0,12.0,3,484.2
16025.0,29.0,1,439.65999999999997
16026.0,43.0,1,236.09
16027.0,91.0,15,1799.8400000000001
16028.0,595.0,1,82.2
16029.0,38.0,107,91800.91
16030.0,309.0,1,331.24
16031.0,92.0,2,548.94
16032.0,456.0,6,1970.45
16033.0,5.0,27,10692.39
16034.0,196.0,6,925.77
16035.0,560.0,1,217.73
16036.0,87.0,4,2556.84
16037.0,269.0,5,1489.44
16038.0,7.0,3,454.33
16039.0,423.0,2,449.65
16040.0,65.0,7,2383.7000000000003
16041.0,30.0,3,3166.4
16042.0,22.0,8,2153.0
16043.0,37.0,8,1856.5900000000001
16044.0,435.0,1,340.84
16045.0,119.0,8,3187.03
16046.0,562.0,1,235.78
16047.0,682.0,1,107.14
16048.0,373.0,4,1056.53
16049.0,40.0,6,1899.68
16050.0,173.0,3,300.7
16051.0,681.0,1,188.44
16052.0,54.0,1,362.06
16053.0,32.0,6,3606.14
16054.0,145.0,4,2090.68
16055.0,220.0,1,134.8
16056.0,45.0,1,664.85
16057.0,16.0,10,3202.07
16058.0,406.0,1,62.7
16059.0,65.0,12,3217.77
16060.0,400.0,3,541.95
16061.0,431.0,1,44.95
16062.0,9.0,8,2863.45
16063.0,260.0,1,335.32
16064.0,725.0,1,111.0
16065.0,365.0,8,2365.62
16066.0,16.0,5,1521.87
16067.0,562.0,3,3026.19
16068.0,593.0,1,122.93
16069.0,417.0,1,457.7
16070.0,22.0,2,852.15
16071.0,44.0,4,1076.8
16072.0,288.0,4,4328.89
16073.0,297.0,1,94.35
16074.0,390.0,1,265.25
16075.0,502.0,2,726.98
16076.0,3.0,10,2173.53
16077.0,625.0,1,600.0
16078.0,283.0,2,362.99
16079.0,16.0,3,1352.0
16080.0,81.0,4,472.9
16081.0,56.0,8,4460.18
16082.0,670.0,1,106.75
16083.0,100.0,4,2351.42
16084.0,299.0,1,436.18
16085.0,23.0,12,2337.73
16086.0,59.0,10,2862.91
16087.0,389.0,5,1739.92
16088.0,575.0,2,1437.43
16089.0,386.0,2,271.44
16090.0,624.0,1,205.91
16091.0,154.0,2,315.06
16092.0,114.0,6,1515.49
16093.0,106.0,1,17.0
16094.0,11.0,11,3599.16
16095.0,456.0,1,447.05
16096.0,264.0,4,1584.97
16097.0,240.0,1,185.04999999999998
16098.0,87.0,14,4448.1
16099.0,50.0,7,1568.25
16100.0,462.0,1,582.64
16101.0,70.0,4,3167.42
16102.0,42.0,3,1842.14
16103.0,7.0,22,6002.76
16104.0,61.0,9,2515.36
16105.0,248.0,5,2386.19
16106.0,65.0,1,108.38
16107.0,17.0,7,3204.1600000000003
16108.0,84.0,4,2171.93
16109.0,218.0,3,923.5799999999999
16110.0,45.0,4,1819.27
16111.0,428.0,1,562.48
16112.0,143.0,4,195.74
16113.0,183.0,1,161.38
16114.0,170.0,1,135.75000000000003
16115.0,9.0,12,2575.14
16116.0,211.0,1,592.88
16117.0,189.0,3,650.05
16118.0,652.0,1,4255.43
16119.0,8.0,8,1720.8100000000002
16120.0,59.0,6,3041.91
16121.0,57.0,5,1457.19
16122.0,73.0,6,1001.34
16123.0,51.0,1,307.78
16124.0,317.0,4,1709.39
16125.0,367.0,14,4587.65
16126.0,29.0,15,14646.800000000001
16127.0,39.0,2,801.3100000000001
16128.0,17.0,11,3748.4
16129.0,407.0,3,1396.05
16130.0,422.0,4,987.48
16131.0,51.0,12,9866.27
16132.0,544.0,2,664.1999999999999
16133.0,3.0,56,22228.88
16134.0,21.0,5,2119.99
16135.0,262.0,2,819.45
16136.0,59.0,4,921.08
16137.0,680.0,1,422.7
16138.0,378.0,3,894.45
16139.0,18.0,5,1111.15
16140.0,65.0,3,1536.19
16141.0,88.0,2,955.94
16142.0,249.0,1,535.34
16143.0,3.0,12,4866.88
16144.0,246.0,1,175.2
16145.0,8.0,19,6693.6
16146.0,157.0,4,946.38
16147.0,133.0,5,2367.02
16148.0,296.0,2,370.37
16149.0,4.0,3,422.22
16150.0,42.0,10,4154.69
16152.0,268.0,1,1829.04
16153.0,49.0,11,5037.51
16155.0,381.0,5,781.05
16156.0,8.0,20,5933.59
16157.0,15.0,3,644.24
16158.0,522.0,9,611.32
16159.0,281.0,4,1230.29
16160.0,65.0,2,1009.4499999999999
16161.0,1.0,43,12448.960000000001
16162.0,252.0,1,37.4
16163.0,232.0,6,2263.63
16164.0,17.0,3,802.53
16165.0,505.0,1,79.9
16166.0,428.0,2,327.48
16167.0,414.0,5,1149.8700000000001
16168.0,10.0,66,10539.08
16169.0,8.0,4,1822.97
16170.0,50.0,20,6813.67
16171.0,59.0,1,73.2
16172.0,95.0,8,1884.55
16173.0,15.0,6,1406.57
16174.0,126.0,7,2246.75
16175.0,94.0,7,1836.44
16176.0,421.0,4,1964.04
16177.0,50.0,8,2141.61
16178.0,138.0,2,612.6
16179.0,60.0,1,215.83
16180.0,100.0,13,16170.27
16181.0,73.0,1,305.54
16182.0,72.0,9,9971.65
16183.0,67.0,4,1077.81
16184.0,64.0,6,1155.54
16185.0,16.0,3,644.72
16186.0,22.0,26,8983.91
16187.0,31.0,15,6841.24
16188.0,44.0,5,1077.71
16189.0,15.0,2,215.48
16190.0,40.0,8,2723.55
16191.0,2.0,24,15162.12
16192.0,735.0,1,351.3
16193.0,236.0,2,630.43
16194.0,375.0,1,308.59999999999997
16195.0,723.0,1,323.25
16196.0,488.0,1,93.3
16197.0,469.0,9,2016.71
16198.0,75.0,2,1030.0410000000002
16199.0,392.0,7,942.75
16200.0,4.0,12,5629.95
16201.0,3.0,5,2070.17
16202.0,360.0,9,2467.04
16203.0,58.0,6,1110.79
16204.0,23.0,3,939.24
16205.0,30.0,7,1830.61
16206.0,54.0,13,2597.37
16207.0,25.0,1,394.38
16208.0,44.0,10,3440.45
16209.0,88.0,9,4146.78
16210.0,1.0,35,38304.06
16211.0,88.0,3,1086.34
16212.0,19.0,4,1284.56
16213.0,78.0,1,159.0
16214.0,170.0,4,2038.25
16215.0,80.0,1,242.35
16216.0,267.0,1,914.9300000000001
16217.0,235.0,2,259.39000000000004
16218.0,29.0,13,4343.6
16219.0,500.0,1,40.8
16221.0,36.0,9,2229.01
16222.0,318.0,2,1345.22
16223.0,374.0,2,1102.35
16224.0,57.0,5,1616.54
16225.0,44.0,15,2821.9100000000003
16226.0,203.0,5,672.1700000000001
16227.0,225.0,3,948.82
16228.0,385.0,3,886.1600000000001
16229.0,87.0,6,2835.36
16230.0,189.0,2,542.03
16231.0,379.0,4,1078.22
16232.0,43.0,7,2692.02
16233.0,71.0,9,1818.71
16234.0,476.0,3,312.78
16235.0,40.0,9,1990.6100000000001
16236.0,78.0,1,432.2
16237.0,437.0,1,136.65
16238.0,422.0,1,63.66
16239.0,56.0,6,1450.9
16240.0,24.0,2,3693.81
16241.0,9.0,16,4329.31
16242.0,8.0,14,7433.3
16243.0,33.0,2,409.1
16244.0,211.0,2,2579.38
16245.0,23.0,3,1352.36
16246.0,459.0,2,827.25
16247.0,170.0,1,114.56
16248.0,61.0,1,152.94
16249.0,52.0,5,1800.07
16250.0,261.0,3,791.38
16251.0,512.0,1,128.31
16253.0,66.0,7,7276.91
16254.0,378.0,3,985.14
16255.0,16.0,15,4834.39
16256.0,266.0,3,1609.57
16257.0,176.0,1,46.95
16258.0,45.0,15,11833.52
16259.0,410.0,3,361.94
16260.0,50.0,1,1035.45
16261.0,17.0,6,1059.45
16262.0,378.0,1,677.78
16263.0,423.0,1,351.01
16264.0,438.0,2,837.53
16265.0,9.0,12,6893.62
16266.0,73.0,14,1757.95
16267.0,591.0,1,186.66
16268.0,71.0,2,667.65
16269.0,437.0,1,714.59
16270.0,353.0,1,1141.24
16271.0,2.0,10,3457.07
16272.0,116.0,1,411.7
16273.0,648.0,2,336.04
16274.0,373.0,1,715.9
16275.0,196.0,3,2151.11
16276.0,176.0,3,2629.3900000000003
16277.0,733.0,1,188.69
16278.0,100.0,3,1056.59
16279.0,21.0,9,5692.18
16280.0,725.0,1,238.05
16281.0,72.0,3,3416.52
16282.0,339.0,3,1307.58
16283.0,5.0,8,4311.37
16284.0,31.0,3,1029.77
16285.0,646.0,1,176.9
16286.0,477.0,2,263.65
16287.0,169.0,5,1006.98
16288.0,470.0,1,129.85
16289.0,462.0,1,98.81
16290.0,464.0,4,2069.3
16291.0,682.0,1,117.72
16292.0,121.0,5,1171.46
16293.0,21.0,15,4632.2
16294.0,476.0,1,126.05000000000001
16295.0,9.0,4,1328.55
16296.0,626.0,4,1245.97
16297.0,268.0,1,275.4
16298.0,22.0,7,1080.0
16299.0,477.0,1,178.65
16300.0,430.0,3,1392.43
16301.0,736.0,1,107.33
16302.0,126.0,1,212.82
16303.0,25.0,7,7823.72
16304.0,694.0,1,381.66
16305.0,138.0,1,361.21999999999997
16306.0,213.0,7,1162.82
16307.0,429.0,3,1194.92
16308.0,37.0,7,5120.0
16309.0,106.0,2,686.67
16310.0,414.0,2,460.08
16311.0,17.0,2,616.26
16312.0,432.0,1,171.15
16313.0,3.0,2,274.15000000000003
16314.0,389.0,3,1491.4
16315.0,330.0,2,402.71
16316.0,64.0,13,5533.31
16317.0,119.0,5,2179.76
16318.0,35.0,1,328.15
16319.0,217.0,1,404.40000000000003
16320.0,172.0,6,4428.849999999999
16321.0,72.0,7,265.5
16322.0,1.0,2,326.75
16323.0,196.0,2,353.66
16324.0,128.0,3,428.68
16325.0,46.0,12,3463.84
16326.0,5.0,24,4706.99
16327.0,14.0,16,10705.52
16328.0,563.0,1,310.83
16329.0,427.0,4,1703.07
16330.0,17.0,7,624.63
16331.0,432.0,6,2037.7
16332.0,28.0,11,1989.97
16333.0,7.0,22,26626.8
16334.0,492.0,1,277.48
16335.0,551.0,7,2747.0
16336.0,420.0,4,3517.69
16337.0,36.0,1,151.05
16338.0,157.0,1,214.8
16339.0,284.0,1,109.95
16340.0,107.0,3,1526.06
16341.0,24.0,7,3832.29
16342.0,75.0,4,322.41
16343.0,16.0,3,687.0699999999999
16344.0,158.0,4,842.42
16345.0,44.0,2,1198.74
16346.0,385.0,1,224.51
16347.0,11.0,11,3482.01
16348.0,32.0,8,1798.22
16349.0,290.0,1,53.5
16350.0,21.0,9,2206.49
16351.0,332.0,13,3279.13
16352.0,17.0,2,494.44
16353.0,3.0,38,9985.93
16354.0,63.0,5,1129.51
16355.0,375.0,1,349.2
16356.0,197.0,6,414.42
16357.0,33.0,4,868.37
16358.0,1.0,5,2917.1
16359.0,7.0,16,2379.4
16360.0,4.0,6,3411.69
16361.0,9.0,4,896.66
16362.0,32.0,6,841.74
16363.0,53.0,1,109.36
16364.0,11.0,2,707.04
16365.0,17.0,15,3296.7999999999997
16366.0,18.0,4,1548.1299999999999
16367.0,37.0,3,1362.4
16368.0,2.0,3,640.21
16369.0,18.0,7,2664.81
16370.0,82.0,4,1320.56
16371.0,448.0,1,157.20000000000002
16372.0,33.0,5,1298.61
16373.0,382.0,2,309.49
16374.0,66.0,5,1771.45
16375.0,470.0,2,104.0
16376.0,8.0,2,977.52
16377.0,267.0,2,1308.48
16378.0,247.0,3,362.95
16379.0,4.0,4,2131.9
16380.0,61.0,1,1780.59
16381.0,395.0,2,258.7
16382.0,408.0,2,353.1
16383.0,74.0,7,2910.84
16384.0,89.0,4,1358.95
16385.0,60.0,5,1030.61
16386.0,28.0,3,1102.59
16387.0,322.0,5,918.55
16388.0,653.0,1,186.05
16389.0,53.0,4,1362.27
16390.0,536.0,3,467.5
16391.0,400.0,4,1103.61
16392.0,269.0,3,763.05
16393.0,2.0,23,5456.5
16394.0,56.0,5,1412.06
16395.0,60.0,14,3458.95
16396.0,476.0,1,102.7
16397.0,628.0,1,127.88
16398.0,154.0,2,1631.15
16399.0,19.0,3,641.82
16400.0,94.0,9,3159.44
16401.0,1.0,23,6628.99
16402.0,264.0,2,511.4
16403.0,312.0,1,161.04999999999998
16404.0,70.0,1,430.3
16405.0,302.0,2,167.25
16406.0,18.0,3,533.98
16407.0,12.0,14,2821.65
16408.0,591.0,1,231.93
16409.0,36.0,12,5709.04
16410.0,734.0,1,130.32
16411.0,19.0,4,910.1899999999999
16412.0,53.0,5,647.23
16413.0,56.0,2,528.98
16414.0,21.0,5,559.71
16415.0,44.0,3,719.44
16416.0,26.0,9,2948.47
16417.0,492.0,1,35.7
16418.0,44.0,5,1101.94
16419.0,112.0,8,1474.67
16420.0,396.0,1,75.0
16421.0,376.0,3,526.27
16422.0,17.0,109,61110.54
16423.0,24.0,1,346.12
16424.0,191.0,2,392.06
16425.0,302.0,1,302.7
16426.0,2.0,10,1908.25
16427.0,263.0,2,241.06
16428.0,413.0,3,657.33
16429.0,106.0,1,284.55
16430.0,57.0,7,1117.94
16431.0,213.0,3,642.81
16432.0,64.0,1,287.4
16433.0,28.0,2,384.52
16434.0,29.0,12,2727.04
16435.0,512.0,3,1011.57
16436.0,668.0,3,242.04
16437.0,381.0,2,301.25
16438.0,5.0,5,798.35
16439.0,722.0,1,310.70000000000005
16440.0,7.0,6,3856.9700000000003
16441.0,67.0,5,1023.48
16442.0,1.0,5,899.47
16443.0,520.0,1,162.24
16444.0,46.0,17,3582.38
16445.0,33.0,4,602.73
16447.0,135.0,3,775.14
16448.0,198.0,2,367.87
16449.0,197.0,2,674.69
16450.0,149.0,3,1475.73
16451.0,87.0,3,1009.4000000000001
16452.0,630.0,2,332.17
16453.0,530.0,2,251.71
16454.0,44.0,4,1.8999999999999997
16455.0,63.0,11,4306.72
16456.0,99.0,13,6185.41
16457.0,218.0,1,208.36
16458.0,2.0,30,5715.34
16459.0,729.0,1,71.79
16460.0,28.0,3,814.72
16461.0,177.0,3,1615.22
16462.0,73.0,3,102.0
16463.0,21.0,4,1383.7
16464.0,19.0,3,1314.68
16465.0,420.0,2,726.34
16466.0,33.0,15,3713.59
16467.0,508.0,7,2862.4
16468.0,74.0,3,787.52
16469.0,23.0,5,828.91
16470.0,51.0,11,2453.65
16471.0,274.0,4,1186.18
16472.0,434.0,2,789.6
16473.0,164.0,4,469.58
16474.0,7.0,7,1811.47
16475.0,88.0,4,544.3
16476.0,431.0,1,337.0
16477.0,63.0,11,4320.02
16478.0,25.0,3,331.0
16479.0,10.0,2,300.83
16480.0,75.0,1,769.29
16481.0,682.0,1,428.23
16482.0,15.0,1,220.62
16483.0,192.0,1,139.35
16484.0,173.0,2,379.4
16485.0,77.0,5,2137.68
16486.0,537.0,1,134.36
16487.0,577.0,2,209.4
16488.0,33.0,3,492.2
16489.0,380.0,2,303.7
16490.0,436.0,1,179.16000000000003
16491.0,46.0,2,1524.31
16492.0,540.0,1,385.56
16493.0,79.0,7,2110.12
16494.0,296.0,1,826.53
16495.0,3.0,3,684.41
16496.0,8.0,6,2293.47
16497.0,49.0,23,6695.28
16498.0,161.0,2,86.12
16499.0,360.0,8,2491.7400000000002
16500.0,4.0,9,835.96
16501.0,383.0,1,1237.23
16502.0,620.0,2,266.5
16503.0,106.0,11,3597.89
16504.0,25.0,1,484.38
16505.0,31.0,1,777.6
16506.0,19.0,2,90.30000000000001
16507.0,572.0,1,152.76
16508.0,630.0,1,248.8
16509.0,296.0,1,363.7
16510.0,372.0,6,2100.0
16511.0,21.0,6,1819.02
16513.0,4.0,4,874.59
16515.0,52.0,10,3216.3
16516.0,30.0,1,101.7
16517.0,277.0,1,162.7
16518.0,61.0,4,938.27
16519.0,25.0,4,556.26
16520.0,186.0,6,2465.92
16521.0,415.0,3,1148.01
16522.0,435.0,2,433.36
16523.0,1.0,28,11760.54
16524.0,446.0,2,308.14
16525.0,2.0,48,23350.74
16526.0,171.0,2,717.21
16527.0,81.0,2,1272.44
16528.0,3.0,1,244.41
16529.0,190.0,4,2012.0
16530.0,668.0,1,48.349999999999994
16531.0,22.0,11,2263.58
16532.0,17.0,5,8756.64
16533.0,19.0,3,1026.94
16534.0,642.0,1,635.9
16535.0,5.0,3,1001.59
16536.0,110.0,1,539.02
16537.0,641.0,1,23.35
16538.0,541.0,3,399.62
16539.0,2.0,10,3732.01
16540.0,414.0,1,226.70000000000002
16541.0,735.0,1,419.78
16542.0,53.0,2,257.32
16543.0,591.0,1,277.81
16544.0,519.0,4,110.3
16545.0,164.0,2,689.82
16546.0,290.0,5,3837.36
16547.0,546.0,1,111.71
16548.0,599.0,1,30.15
16549.0,10.0,34,13159.64
16550.0,108.0,18,9169.32
16551.0,95.0,7,2237.12
16552.0,242.0,2,475.02000000000004
16553.0,163.0,33,16555.87
16554.0,42.0,8,2407.17
16555.0,35.0,6,285.89
16556.0,66.0,17,7610.2300000000005
16557.0,24.0,2,281.85
16558.0,0.0,38,13718.960000000001
16559.0,397.0,1,185.20000000000002
16560.0,26.0,8,3010.73
16561.0,5.0,2,511.12
16562.0,476.0,1,223.85999999999999
16563.0,53.0,6,4412.56
16564.0,569.0,1,87.8
16565.0,364.0,4,700.45
16566.0,15.0,5,614.01
16567.0,194.0,2,865.6
16568.0,427.0,2,1020.9000000000001
16569.0,3.0,5,1455.23
16570.0,15.0,20,6841.82
16571.0,26.0,10,4025.05
16572.0,127.0,3,999.7
16573.0,84.0,2,648.41
16574.0,71.0,3,1301.78
16576.0,420.0,2,513.1700000000001
16577.0,666.0,1,380.0
16578.0,626.0,1,156.6
16579.0,425.0,1,233.85
16581.0,182.0,1,70.44
16582.0,113.0,1,313.62
16583.0,373.0,2,531.4
16584.0,80.0,5,3085.4700000000003
16585.0,593.0,2,341.59
16586.0,248.0,3,1462.78
16587.0,232.0,1,225.15
16588.0,386.0,4,1361.28
16589.0,71.0,4,612.36
16590.0,400.0,2,563.6
16591.0,68.0,1,213.5
16592.0,4.0,28,7624.46
16593.0,50.0,8,1051.24
16594.0,75.0,1,181.09
16595.0,61.0,5,1810.18
16596.0,15.0,4,579.63
16597.0,4.0,1,90.04
16598.0,285.0,1,140.7
16599.0,385.0,1,172.8
16600.0,4.0,13,2093.56
16601.0,40.0,3,684.25
16602.0,36.0,2,711.63
16603.0,74.0,2,482.47
16604.0,562.0,2,326.25
16605.0,724.0,1,60.48
16606.0,404.0,2,357.66
16607.0,17.0,25,5375.18
16608.0,453.0,2,1288.72
16609.0,15.0,7,5450.96
16610.0,219.0,1,75.66
16611.0,186.0,6,1776.63
16612.0,32.0,9,3243.48
16613.0,70.0,1,618.59
16614.0,182.0,3,1179.79
16615.0,626.0,1,264.5
16616.0,15.0,2,500.42
16617.0,235.0,1,151.85
16618.0,31.0,5,2630.64
16619.0,263.0,4,1916.53
16620.0,3.0,6,1758.93
16621.0,51.0,4,813.48
16622.0,543.0,1,205.6
16623.0,245.0,4,1002.49
16624.0,80.0,2,810.5699999999999
16625.0,274.0,5,1651.08
16626.0,0.0,17,4379.65
16627.0,79.0,1,322.8
16628.0,29.0,7,2313.09
16629.0,73.0,2,417.73
16630.0,407.0,1,104.30000000000001
16631.0,481.0,7,1867.02
16632.0,485.0,2,406.4
16633.0,17.0,6,2878.15
16634.0,222.0,6,1363.1
16635.0,406.0,1,473.0
16636.0,438.0,4,3802.04
16637.0,32.0,4,1124.59
16638.0,22.0,15,2426.28
16639.0,31.0,4,1659.8500000000001
16640.0,397.0,1,179.4
16641.0,105.0,2,554.5
16642.0,4.0,3,1051.46
16643.0,245.0,2,915.5600000000001
16644.0,177.0,2,833.78
16645.0,735.0,1,160.39
16646.0,449.0,1,675.05
16647.0,169.0,4,541.9
16648.0,42.0,3,653.0
16649.0,520.0,1,306.58
16650.0,71.0,7,1916.11
16651.0,586.0,1,136.2
16652.0,58.0,16,17312.83
16653.0,16.0,2,1166.92
16654.0,141.0,8,1705.17
16655.0,17.0,13,6513.27
16656.0,22.0,30,16307.72
16657.0,9.0,4,933.62
16658.0,368.0,6,696.72
16659.0,189.0,1,39.12
16660.0,16.0,7,1422.35
16661.0,540.0,4,842.1800000000001
16662.0,394.0,1,163.8
16663.0,729.0,1,165.0
16664.0,569.0,1,109.2
16665.0,362.0,1,135.4
16666.0,19.0,2,225.94
16667.0,68.0,2,570.13
16668.0,15.0,13,862.42
16669.0,23.0,3,226.14
16670.0,16.0,20,7786.66
16671.0,28.0,3,1692.27
16672.0,2.0,20,8093.59
16673.0,679.0,1,188.83
16674.0,54.0,2,319.61
16675.0,441.0,2,608.86
16676.0,33.0,6,2328.5
16677.0,411.0,2,849.77
16678.0,2.0,12,3013.83
16679.0,366.0,3,793.06
16680.0,43.0,3,821.45
16681.0,72.0,7,1921.84
16682.0,4.0,5,1028.0
16683.0,533.0,1,309.35
16684.0,4.0,55,141502.25
16685.0,61.0,2,324.24
16686.0,47.0,16,5051.57
16687.0,390.0,1,157.63
16688.0,1.0,4,1260.86
16689.0,75.0,2,303.26
16690.0,72.0,4,336.08
16691.0,418.0,2,178.83
16692.0,256.0,4,1914.6999999999998
16693.0,68.0,5,1199.46
16694.0,723.0,1,98.30000000000001
16695.0,561.0,2,193.15
16696.0,135.0,4,657.9000000000001
16697.0,241.0,1,112.75
16698.0,226.0,2,1998.0
16699.0,380.0,7,964.9
16700.0,8.0,25,9084.06
16701.0,8.0,26,9614.59
16702.0,415.0,4,1100.8799999999999
16704.0,618.0,2,695.66
16705.0,0.0,42,42653.141
16706.0,37.0,3,531.35
16707.0,400.0,4,551.11
16708.0,45.0,1,656.63
16709.0,84.0,14,9087.460000000001
16710.0,19.0,22,6336.34
16711.0,3.0,9,2751.48
16712.0,9.0,13,4266.99
16713.0,18.0,32,14380.54
16714.0,218.0,4,1254.71
16715.0,78.0,2,625.52
16716.0,266.0,3,1568.2800000000002
16717.0,23.0,14,6309.96
16718.0,369.0,5,3647.53
16719.0,14.0,14,3828.55
16720.0,26.0,3,593.43
16721.0,262.0,1,292.47
16722.0,17.0,22,8967.83
16723.0,91.0,4,1301.6299999999999
16724.0,404.0,1,147.35
16725.0,302.0,14,1870.71
16726.0,26.0,7,2088.41
16727.0,364.0,4,1437.42
16728.0,46.0,4,1054.67
16729.0,38.0,21,7076.28
16730.0,52.0,3,702.79
16731.0,648.0,1,174.05
16732.0,31.0,4,3966.79
16733.0,529.0,1,259.68
16734.0,52.0,3,650.51
16735.0,78.0,14,5632.01
16736.0,505.0,5,2904.51
16737.0,53.0,2,835.1999999999999
16738.0,297.0,1,3.75
16739.0,176.0,2,772.23
16740.0,395.0,1,236.81
16741.0,625.0,1,173.06
16742.0,46.0,14,2387.71
16743.0,29.0,14,4207.01
16744.0,11.0,7,1304.76
16745.0,86.0,17,7170.7
16746.0,4.0,42,18031.85
16747.0,37.0,2,826.96
16748.0,17.0,14,3632.29
16749.0,591.0,2,4387.08
16750.0,44.0,5,623.93
16751.0,30.0,1,1764.72
16752.0,372.0,1,415.0
16753.0,58.0,1,223.92000000000002
16754.0,372.0,29,56560.58
16755.0,114.0,7,2882.03
16756.0,214.0,7,1287.42
16757.0,318.0,2,270.48
16758.0,65.0,1,369.34
16759.0,7.0,3,772.84
16760.0,430.0,1,228.0
16761.0,96.0,1,316.62
16762.0,19.0,3,1501.38
16763.0,198.0,2,947.75
16764.0,3.0,13,2758.25
16765.0,294.0,2,454.75
16766.0,273.0,2,1145.6
16767.0,30.0,15,7971.8
16768.0,47.0,9,1647.07
16769.0,260.0,4,1141.75
16770.0,57.0,9,1900.03
16771.0,33.0,10,3967.6
16772.0,423.0,3,2785.6
16773.0,57.0,3,421.24
16774.0,67.0,8,1587.85
16775.0,10.0,16,2975.29
16776.0,60.0,2,619.85
16777.0,80.0,5,1277.01
16778.0,74.0,2,245.94
16779.0,2.0,53,32981.61
16780.0,100.0,3,605.55
16781.0,372.0,2,901.05
16782.0,10.0,38,10348.960000000001
16783.0,436.0,1,391.95
16784.0,19.0,5,896.53
16785.0,409.0,1,533.78
16786.0,393.0,1,51.839999999999996
16787.0,397.0,4,1035.43
16788.0,123.0,5,1950.3
16789.0,8.0,1,80.8
16790.0,3.0,6,1520.1200000000001
16791.0,29.0,15,3946.12
16792.0,282.0,5,623.46
16793.0,57.0,1,243.84
16794.0,1.0,15,2069.71
16795.0,365.0,3,2465.19
16796.0,89.0,1,305.62
16797.0,393.0,5,1786.77
16798.0,554.0,3,837.56
16799.0,432.0,2,491.03000000000003
16800.0,11.0,1,1201.49
16801.0,163.0,4,867.83
16802.0,679.0,2,582.61
16803.0,65.0,1,332.3
16804.0,23.0,3,536.99
16805.0,173.0,5,1097.24
16806.0,103.0,4,801.49
16807.0,142.0,6,2064.88
16808.0,99.0,2,288.42
16809.0,23.0,9,1725.48
16810.0,192.0,2,786.14
16811.0,4.0,2,547.07
16812.0,360.0,4,2216.8
16813.0,8.0,10,1692.98
16814.0,14.0,36,12491.210000000001
16815.0,453.0,2,410.97
16816.0,103.0,4,417.06
16817.0,2.0,13,2594.55
16818.0,10.0,11,3317.97
16819.0,465.0,2,182.59
16820.0,95.0,1,497.61
16821.0,381.0,1,113.35
16822.0,686.0,1,144.84
